,score_1,score_2,score_3,score_4,score_5,label_pred_1,label_pred_2,label_pred_3,label_pred_4,label_pred_5,label_true,is_pred_1_correct,is_pred_2_correct,is_pred_3_correct,is_pred_4_correct,is_pred_5_correct,is_top3_correct,is_top5_correct
2749,0.6201245188713074,0.6015966534614563,0.581455409526825,0.5774776935577393,0.557126522064209,display issue,black screen,display issue,black screen,shunt issue,shunt issue,0,0,0,0,1,0,1
2750,0.7954840660095215,0.7023297548294067,0.6856271028518677,0.6839264035224915,0.6801506280899048,replication issue,replication issue,replication issue,replication issue,wrong designation,replication issue,1,1,1,1,0,1,1
2751,0.7238816022872925,0.7225754857063293,0.7216544151306152,0.7202852964401245,0.7192242741584778,reception issue ( fm am dab gps),black screen,display freeze,black screen,display freeze,adas issue,0,0,0,0,0,0,0
2752,0.9584977030754089,0.7969358563423157,0.7954409122467041,0.7685355544090271,0.7603369355201721,reboot issue,reboot issue,black screen,black screen,reboot issue,reboot issue,1,1,0,0,1,1,1
2753,0.6548360586166382,0.6324312090873718,0.6173461079597473,0.5992038249969482,0.596012532711029,inexploitable,navigation issue,bluetooth,display freeze,inexploitable,inexploitable,1,0,0,0,1,1,1
2754,0.7890865802764893,0.768507719039917,0.7652086019515991,0.7542612552642822,0.7518143653869629,black screen,display freeze,reboot issue,display freeze,radnav doesn't work,display freeze,0,1,0,1,0,1,1
2755,0.7924269437789917,0.7795818448066711,0.7702775001525879,0.7653748393058777,0.7598556876182556,black screen,radnav doesn't work,black screen,reboot issue,radnav doesn't work,shunt issue,0,0,0,0,0,0,0
2756,0.7445070147514343,0.7406103610992432,0.7306538224220276,0.7191721796989441,0.718305230140686,shunt issue,shunt issue,black screen,inexploitable,shunt issue,reboot issue,0,0,0,0,0,0,0
2757,0.8454015851020813,0.8166695833206177,0.8088515400886536,0.803607165813446,0.8030151128768921,settings issue,settings issue,settings issue,time issue,settings issue,settings issue,1,1,1,0,1,1,1
2758,0.977841317653656,0.9726555943489075,0.8606918454170227,0.8523601293563843,0.8449885845184326,message sos to control,message sos to control,"message ""sos to check""",message sos to control,message sos to control,message sos to control,1,1,0,1,1,1,1
2759,0.9869858622550964,0.977841317653656,0.8640149831771851,0.8550847768783569,0.8525164723396301,message sos to control,message sos to control,"message ""sos to check""",message sos to control,message sos to control,message sos to control,1,1,0,1,1,1,1
2760,0.8058497905731201,0.7965637445449829,0.7125652432441711,0.700974702835083,0.6847013831138611,inexploitable,connectivity issue,display freeze,map issue,connectivity issue,inexploitable,1,0,0,0,0,1,1
2761,0.7132670283317566,0.6941540837287903,0.6746121048927307,0.6678408980369568,0.6662203073501587,sound issue,bluetooth,black screen,display freeze,bluetooth,display freeze,0,0,0,1,0,0,1
2762,0.7766291499137878,0.7742017507553101,0.7738632559776306,0.7738118171691895,0.7561665177345276,display freeze,settings issue,shunt issue,settings issue,inexploitable,settings issue,0,1,0,1,0,1,1
2763,0.7811787128448486,0.7644765377044678,0.7511857151985168,0.7492428421974182,0.747077226638794,switch off issue,black screen,switch off issue,black screen,radnav doesn't work,black screen,0,1,0,1,0,1,1
2764,0.7222832441329956,0.7077887654304504,0.7010224461555481,0.6994419097900391,0.6941938400268555,bluetooth,bluetooth,bluetooth,bluetooth,connectivity issue,connectivity issue,0,0,0,0,1,0,1
2765,0.856637179851532,0.8434328436851501,0.8182746171951294,0.7932791113853455,0.7907090783119202,shunt issue,shunt issue,inexploitable,black screen,black screen,display issue,0,0,0,0,0,0,0
2766,0.6661487221717834,0.6476448774337769,0.62259840965271,0.6192201972007751,0.618560791015625,black screen,map issue,black screen,black screen,radnav doesn't work,black screen,1,0,1,1,0,1,1
2767,0.7453757524490356,0.7390055060386658,0.7079525589942932,0.6900057196617126,0.6782374978065491,out of scope,display freeze,"message ""sos to check""",wrong designation,navigation issue,inexploitable,0,0,0,0,0,0,0
2768,0.6797469854354858,0.6700906157493591,0.6591610312461853,0.6387104392051697,0.6377787590026855,tcu issue,connectivity issue,message sos to control,inexploitable,connectivity issue,connectivity issue,0,1,0,0,1,1,1
2769,0.7755554914474487,0.7504518628120422,0.7321648597717285,0.7290363907814026,0.7198975086212158,navigation issue,inexploitable,map issue,speed reading function issue,update issue,navigation issue,1,0,0,0,0,1,1
2770,0.5628567337989807,0.5506758093833923,0.5167843103408813,0.5162965059280396,0.5114138126373291,black screen,inductive charger issue,connectivity issue,reboot issue,reboot issue,connectivity issue,0,0,1,0,0,1,1
2771,0.7617416977882385,0.7445692420005798,0.7404775619506836,0.7382521033287048,0.7377836108207703,black screen,radnav doesn't work,bluetooth,black screen,map issue,settings issue,0,0,0,0,0,0,0
2772,0.783940315246582,0.7775437831878662,0.7724085450172424,0.746924102306366,0.7389786243438721,black screen,inexploitable,shunt issue,radnav doesn't work,wrong designation,black screen,1,0,0,0,0,1,1
2773,0.8341357707977295,0.8120468258857727,0.7798488736152649,0.7571053504943848,0.7562072277069092,radnav doesn't work,radnav doesn't work,black screen,black screen,display freeze,black screen,0,0,1,1,0,1,1
2774,0.7446315884590149,0.688692033290863,0.6823703050613403,0.6816114783287048,0.6809977293014526,inexploitable,reception issue ( fm am dab gps),spinning flower,settings issue,map issue,settings issue,0,0,0,1,0,0,1
2775,0.8146713376045227,0.7869194149971008,0.776181161403656,0.7716672420501709,0.7709836959838867,shunt issue,shunt issue,display issue,black screen,black screen,display freeze,0,0,0,0,0,0,0
2776,0.7702670097351074,0.737331211566925,0.7314192056655884,0.7286134362220764,0.7283724546432495,ambient light issue,display issue,black screen,inex,black screen,ambient light issue,1,0,0,0,0,1,1
2777,0.8159446716308594,0.7781208157539368,0.7701713442802429,0.7671949863433838,0.7599916458129883,display freeze,reboot issue,reboot issue,shunt issue,reception issue ( fm am dab gps),black screen,0,0,0,0,0,0,0
2778,0.6929515600204468,0.6831762194633484,0.6751348972320557,0.6578896641731262,0.6519395709037781,display freeze,speed reading function issue,time issue,map issue,reception issue ( fm am dab gps),camera issue,0,0,0,0,0,0,0
2779,0.7859744429588318,0.7797829508781433,0.7755032181739807,0.7725732326507568,0.7682101726531982,black screen,black screen,radnav doesn't work,radnav doesn't work,black screen,radnav doesn't work,0,0,1,1,0,1,1
2780,0.7340696454048157,0.7304081916809082,0.7298315763473511,0.7271374464035034,0.7221322655677795,reboot issue,message sos to control,loss of tactil function on screen,loss of tactil function on screen,inexploitable,display freeze,0,0,0,0,0,0,0
2781,0.859677791595459,0.8379839658737183,0.8244438767433167,0.8172274231910706,0.8130838871002197,loss of tactil function on screen,loss of tactil function on screen,loss of tactil function on screen,loss of tactil function on screen,loss of tactil function on screen,display freeze,0,0,0,0,0,0,0
2782,0.7816154956817627,0.7685700058937073,0.7527378797531128,0.7476377487182617,0.7446366548538208,display issue,black screen,reboot issue,black screen,loss of tactil function on screen,black screen,0,1,0,1,0,1,1
2783,0.7692343592643738,0.7632781267166138,0.760703444480896,0.7412003874778748,0.7398492097854614,display issue,display freeze,black screen,black screen,black screen,shunt issue,0,0,0,0,0,0,0
2784,0.7917517423629761,0.7182508707046509,0.7073637843132019,0.6968666315078735,0.6874053478240967,update issue,update issue,connectivity issue,customer misuse,inexploitable,update issue,1,1,0,0,0,1,1
2785,0.7545241117477417,0.7447106838226318,0.7409963011741638,0.7022799253463745,0.7004687786102295,display freeze,black screen,display freeze,black screen,bluetooth,black screen,0,1,0,1,0,1,1
2786,0.8255621790885925,0.799043595790863,0.7844577431678772,0.7672377824783325,0.7357167601585388,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,speaker issue,1,1,1,1,1,1,1
2787,0.808955192565918,0.808036208152771,0.7948880195617676,0.7870447635650635,0.7757022380828857,switch off issue,display freeze,black screen,radnav doesn't work,black screen,black screen,0,0,1,0,1,1,1
2788,0.8211893439292908,0.8033561706542969,0.8031617999076843,0.7724677920341492,0.7662779092788696,black screen,black screen,black screen,black screen,black screen,black screen,1,1,1,1,1,1,1
2789,0.7748449444770813,0.7685964107513428,0.7524800300598145,0.7368513345718384,0.7368072867393494,reception issue ( fm am dab gps),antenna issue,antenna issue,"message ""sos to check""",antenna issue,wrong designation,0,0,0,0,0,0,0
2790,0.7046394944190979,0.6871354579925537,0.6803890466690063,0.668324887752533,0.6674032211303711,shunt issue,shunt issue,settings issue,"message ""sos to check""","message ""sos to check""",shunt issue,1,1,0,0,0,1,1
2791,0.7458555698394775,0.6692493557929993,0.6670161485671997,0.6447876691818237,0.6426694989204407,black screen,black screen,black screen,black screen,black screen,black screen,1,1,1,1,1,1,1
2792,0.640956699848175,0.6301447153091431,0.6231276988983154,0.6197677850723267,0.6148687601089478,bluetooth,mch issue,shunt issue,"message ""sos to check""",bluetooth,inexploitable,0,0,0,0,0,0,0
2793,0.4284251630306244,0.4199138581752777,0.40853986144065857,0.4075295925140381,0.40025052428245544,wrong designation,speaker issue,inex,bluetooth,speaker issue,inexploitable,0,0,0,0,0,0,0
2794,0.7537553310394287,0.7507040500640869,0.7130065560340881,0.7102820873260498,0.7086712121963501,bluetooth,sound issue,sound issue,bluetooth,inexploitable,adas issue,0,0,0,0,0,0,0
2795,0.7390702962875366,0.7313981056213379,0.7310487627983093,0.7251016497612,0.7212417125701904,display freeze,wrong designation,display freeze,display issue,display freeze,display freeze,1,0,1,0,1,1,1
2796,0.751026451587677,0.73874831199646,0.73801589012146,0.7361554503440857,0.7331374883651733,black screen,black screen,radnav doesn't work,radnav doesn't work,black screen,black screen,1,1,0,0,1,1,1
2797,0.8646334409713745,0.8267735838890076,0.8183403015136719,0.8171901106834412,0.7888095378875732,black screen,black screen,display issue,black screen,black screen,black screen,1,1,0,1,1,1,1
2798,0.6298071146011353,0.6239977478981018,0.6188806891441345,0.5957144498825073,0.5914907455444336,connectivity issue,connectivity issue,connectivity issue,bluetooth,bluetooth,wrong designation,0,0,0,0,0,0,0
2799,0.5394845604896545,0.4766523838043213,0.4423018991947174,0.431537926197052,0.40623918175697327,wrong designation,radnav doesn't work,radnav doesn't work,black screen,spinning flower,inexploitable,0,0,0,0,0,0,0
2800,0.7887029051780701,0.7577375173568726,0.7544215321540833,0.7332038283348083,0.730923056602478,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,1,1,1,1,1,1,1
2801,0.5212308168411255,0.5079070329666138,0.49476584792137146,0.48849454522132874,0.47614040970802307,map issue,shunt issue,black screen,display freeze,display freeze,inexploitable,0,0,0,0,0,0,0
2802,0.7531610131263733,0.7501477599143982,0.7496691942214966,0.7491856217384338,0.7487886548042297,shunt issue,display freeze,display freeze,loss of tactil function on screen,loss of tactil function on screen,display freeze,0,1,1,0,0,1,1
2803,0.8126662373542786,0.7579981684684753,0.7313166260719299,0.6985071897506714,0.6670111417770386,settings issue,settings issue,settings issue,time issue,radnav doesn't work,settings issue,1,1,1,0,0,1,1
2804,0.6509708166122437,0.6445000171661377,0.6435864567756653,0.6389209032058716,0.6377138495445251,bluetooth,connectivity issue,reception issue ( fm am dab gps),tcu issue,map issue,navigation issue,0,0,0,0,0,0,0
2805,0.7929710745811462,0.7900225520133972,0.7615073919296265,0.7602706551551819,0.7426128387451172,map issue,map issue,map update issue,map issue,navigation issue,wrong designation,0,0,0,0,0,0,0
2806,0.7387887835502625,0.7190703749656677,0.6815224885940552,0.6798039078712463,0.672120213508606,black screen,black screen,black screen,shunt issue,black screen,black screen,1,1,1,0,1,1,1
2807,0.8678579926490784,0.8325718641281128,0.828647792339325,0.825648844242096,0.8192117214202881,sound issue,sound issue,reception issue ( fm am dab gps),microphone issue,settings issue,inexploitable,0,0,0,0,0,0,0
2808,0.8175462484359741,0.7830632925033569,0.772329568862915,0.7632781267166138,0.7476963996887207,display freeze,display freeze,display freeze,shunt issue,loss of tactil function on screen,display freeze,1,1,1,0,0,1,1
2809,0.7406036853790283,0.7163558602333069,0.711803138256073,0.6975469589233398,0.6973373293876648,black screen,display freeze,black screen,loss of tactil function on screen,display issue,display freeze,0,1,0,0,0,1,1
2810,0.809097170829773,0.7940967082977295,0.7860402464866638,0.7752118110656738,0.7741314768791199,display issue,display issue,display freeze,black screen,display issue,display issue,1,1,0,0,1,1,1
2811,0.8512783646583557,0.8510262966156006,0.8493010401725769,0.844951868057251,0.8286117315292358,display issue,display issue,black screen,loss of tactil function on screen,radnav doesn't work,black screen,0,0,1,0,0,1,1
2812,0.7132875919342041,0.6659192442893982,0.6589593291282654,0.6511375904083252,0.6161249279975891,display issue,black screen,black screen,black screen,black screen,black screen,0,1,1,1,1,1,1
2813,0.7993554472923279,0.7879249453544617,0.7812174558639526,0.7786672115325928,0.776534914970398,"message ""sos to check""",inductive charger issue,bluetooth,"message ""sos to check""",inductive charger issue,inductive charger issue,0,1,0,0,1,1,1
2814,0.7405366897583008,0.7225022315979004,0.6891708970069885,0.6818555593490601,0.680214524269104,navigation issue,spinning flower,map issue,navigation issue,map issue,map issue,0,0,1,0,1,1,1
2815,0.7368852496147156,0.7266009449958801,0.7208023071289062,0.7141816020011902,0.7117090225219727,black screen,radnav doesn't work,display freeze,black screen,black screen,shunt issue,0,0,0,0,0,0,0
2816,0.6670657992362976,0.6642975807189941,0.658816933631897,0.6563611030578613,0.6512799859046936,"message ""sos to check""",message sos to control,reboot issue,wrong designation,microphone issue,wrong designation,0,0,0,1,0,0,1
2817,0.8064490556716919,0.7435012459754944,0.7305216789245605,0.7278706431388855,0.726051390171051,camera issue,out of scope,black screen,camera issue,black screen,camera issue,1,0,0,1,0,1,1
2818,0.8272492289543152,0.8267096877098083,0.8139387369155884,0.8135936856269836,0.8090078830718994,settings issue,radnav doesn't work,black screen,black screen,bluetooth,shunt issue,0,0,0,0,0,0,0
2819,0.708629310131073,0.7078990340232849,0.6781814694404602,0.6722573041915894,0.6665626764297485,loss of tactil function on screen,display issue,radnav doesn't work,loss of tactil function on screen,display issue,shunt issue,0,0,0,0,0,0,0
2820,0.7754548192024231,0.7615589499473572,0.7486304044723511,0.7477483153343201,0.7476736307144165,connectivity issue,message sos to control,settings issue,adas issue,connectivity issue,sound issue,0,0,0,0,0,0,0
2821,0.7174963355064392,0.7164477705955505,0.6981555819511414,0.6950644850730896,0.6826236844062805,radnav doesn't work,"message ""sos to check""",reception issue ( fm am dab gps),display issue,out of scope,inexploitable,0,0,0,0,0,0,0
2822,0.8276395201683044,0.8104154467582703,0.7964164614677429,0.7888831496238708,0.7832121849060059,shunt issue,shunt issue,black screen,black screen,reboot issue,customer misuse,0,0,0,0,0,0,0
2823,0.6096442341804504,0.6083811521530151,0.6069514155387878,0.6062690615653992,0.5996401906013489,radnav doesn't work,display issue,display freeze,loss of tactil function on screen,black screen,black screen,0,0,0,0,1,0,1
2824,0.7443866729736328,0.7364650964736938,0.722388744354248,0.7022402286529541,0.7007915377616882,black screen,black screen,black screen,black screen,black screen,inexploitable,0,0,0,0,0,0,0
2825,0.450106143951416,0.4392155706882477,0.4312618672847748,0.426243394613266,0.4250166416168213,energy data not display,display freeze,black screen,reception issue ( fm am dab gps),temperature fonction issue,display freeze,0,1,0,0,0,1,1
2826,0.8143890500068665,0.8118353486061096,0.8045076727867126,0.7977082133293152,0.7911050915718079,black screen,black screen,radnav doesn't work,black screen,display freeze,display freeze,0,0,0,0,1,0,1
2827,0.8099647760391235,0.7711760401725769,0.770926833152771,0.7677664756774902,0.7658944725990295,display freeze,display freeze,display freeze,display freeze,display freeze,display freeze,1,1,1,1,1,1,1
2828,0.8126989006996155,0.8033730983734131,0.7860402464866638,0.7777659296989441,0.7701877355575562,display issue,display issue,display issue,display issue,display issue,display freeze,0,0,0,0,0,0,0
2829,0.6670446991920471,0.6409893035888672,0.6347780823707581,0.6161805391311646,0.6129910349845886,black screen,bluetooth,black screen,reception issue ( fm am dab gps),sound issue,inexploitable,0,0,0,0,0,0,0
2830,0.8010217547416687,0.7772703766822815,0.7743431329727173,0.7716084718704224,0.7699065208435059,shunt issue,settings issue,bluetooth,radnav doesn't work,shunt issue,inexploitable,0,0,0,0,0,0,0
2831,0.8234561681747437,0.8139127492904663,0.7989422082901001,0.7916774749755859,0.7890980243682861,inductive charger issue,inductive charger issue,inductive charger issue,message sos to control,inductive charger issue,inductive charger issue,1,1,1,0,1,1,1
2832,0.7149452567100525,0.6866048574447632,0.6830142736434937,0.674420952796936,0.6704345941543579,black screen,bluetooth,bluetooth,loss of tactil function on screen,reboot issue,inexploitable,0,0,0,0,0,0,0
2833,0.7098963260650635,0.7010148763656616,0.6884351968765259,0.6869902610778809,0.6841694116592407,reception issue ( fm am dab gps),time issue,settings issue,black screen,black screen,reception issue ( fm am dab gps),1,0,0,0,0,1,1
2834,0.7803906202316284,0.7724191546440125,0.7634893655776978,0.7581042051315308,0.7563576698303223,mechanical noise ,radnav doesn't work,mechanical noise ,mechanical noise ,display issue,mechanical noise ,1,0,1,1,0,1,1
2835,0.7840127944946289,0.7697325348854065,0.7584649324417114,0.7522138953208923,0.7519980072975159,vr issue,sound issue,shunt issue,speaker issue,bluetooth,sound issue,0,1,0,0,0,1,1
2836,0.782618522644043,0.782334566116333,0.7741484642028809,0.7736069560050964,0.7702704668045044,black screen,reception issue ( fm am dab gps),microphone issue,shunt issue,bluetooth,display freeze,0,0,0,0,0,0,0
2837,0.728778600692749,0.7070470452308655,0.7063744068145752,0.7018468379974365,0.6929082870483398,shunt issue,message sos to control,message sos to control,shunt issue,"message ""sos to check""",inductive charger issue,0,0,0,0,0,0,0
2838,0.8550035953521729,0.8420740962028503,0.8130203485488892,0.8080387711524963,0.8067423105239868,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,1,1,1,1,1,1,1
2839,0.7129206657409668,0.690956711769104,0.6856740713119507,0.6832711100578308,0.6785128712654114,reception issue ( fm am dab gps),map update issue,navigation issue,map issue,map update issue,navigation issue,0,0,1,0,0,1,1
2840,0.7280597686767578,0.6939796805381775,0.6860039234161377,0.6599982976913452,0.6566352844238281,speaker issue,speaker issue,speaker issue,black screen,speaker issue,speaker issue,1,1,1,0,1,1,1
2841,0.7913078665733337,0.7822085618972778,0.7623276710510254,0.7433449029922485,0.740790843963623,black screen,black screen,black screen,black screen,black screen,black screen,1,1,1,1,1,1,1
2842,0.6432686448097229,0.636728048324585,0.6301109790802002,0.626344621181488,0.6214715242385864,update issue,black screen,inexploitable,connectivity issue,energy data not display,display freeze,0,0,0,0,0,0,0
2843,0.7422508597373962,0.7419176697731018,0.7418455481529236,0.7267890572547913,0.7265821099281311,time issue,display issue,update issue,bluetooth,wrong designation,wrong designation,0,0,0,0,1,0,1
2844,0.7498812675476074,0.74944669008255,0.742716372013092,0.7362964153289795,0.7286027073860168,map update issue,blocage ots (issue),reboot issue,black screen,connectivity issue,update issue,0,0,0,0,0,0,0
2845,0.8095506429672241,0.7953070998191833,0.789388120174408,0.7873590588569641,0.7812348008155823,wrong designation,black screen,display freeze,inductive charger issue,out of scope,black screen,0,1,0,0,0,1,1
2846,0.7211105823516846,0.7145307064056396,0.709729015827179,0.6928297281265259,0.6820483207702637,black screen,time issue,shunt issue,connectivity issue,adas issue,wrong designation,0,0,0,0,0,0,0
2847,0.7762348055839539,0.7647049427032471,0.7584806680679321,0.7542187571525574,0.7451214790344238,reboot issue,time issue,reboot issue,settings issue,connectivity issue,settings issue,0,0,0,1,0,0,1
2848,0.3340888023376465,0.3076731860637665,0.3015580475330353,0.2968195378780365,0.2922270596027374,bluetooth,loss of tactil function on screen,radnav doesn't work,settings issue,mch issue,black screen,0,0,0,0,0,0,0
2849,0.7845125198364258,0.7601443529129028,0.7558606266975403,0.7511802911758423,0.7462373375892639,black screen,inex,black screen,black screen,bluetooth,black screen,1,0,1,1,0,1,1
2850,0.5872830748558044,0.5762627124786377,0.5672899484634399,0.5643696188926697,0.5572348237037659,radio issue,black screen,mch issue,black screen,mch issue,inexploitable,0,0,0,0,0,0,0
2851,0.8306450247764587,0.8143659830093384,0.8067423105239868,0.796330988407135,0.7880246639251709,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,inductive charger issue,1,1,1,1,1,1,1
2852,0.46289291977882385,0.4410878121852875,0.41731563210487366,0.415229856967926,0.4128186106681824,connectivity issue,bluetooth,connectivity issue,bluetooth,display freeze,sound issue,0,0,0,0,0,0,0
2853,0.6111136078834534,0.6106060147285461,0.5880879759788513,0.5880540609359741,0.5811683535575867,adas issue,adas issue,display issue,tcu issue,speed reading function issue,wrong designation,0,0,0,0,0,0,0
2854,0.6975239515304565,0.4422745704650879,0.42225542664527893,0.3912930488586426,0.3835996389389038,inexploitable,bluetooth,inexploitable,speaker issue,black screen,inexploitable,1,0,1,0,0,1,1
2855,0.8136383891105652,0.7931118607521057,0.7798447608947754,0.7787531018257141,0.7722687125205994,display freeze,loss of tactil function on screen,black screen,black screen,inexploitable,display freeze,1,0,0,0,0,1,1
2856,0.869042158126831,0.847983717918396,0.8117741942405701,0.8066985607147217,0.8044836521148682,loss of tactil function on screen,loss of tactil function on screen,loss of tactil function on screen,display freeze,radnav doesn't work,display freeze,0,0,0,1,0,0,1
2857,0.7711760401725769,0.7678428292274475,0.7596743106842041,0.7548723816871643,0.7548225522041321,display freeze,black screen,display freeze,black screen,display freeze,display freeze,1,0,1,0,1,1,1
2858,0.7786832451820374,0.7146305441856384,0.6985572576522827,0.6935794949531555,0.693189799785614,connectivity issue,map issue,radnav doesn't work,bluetooth,black screen,inexploitable,0,0,0,0,0,0,0
2859,0.7871548533439636,0.770926833152771,0.7697075605392456,0.7678539752960205,0.7652242183685303,display freeze,display freeze,display freeze,display freeze,inexploitable,display freeze,1,1,1,1,0,1,1
2860,0.7365961074829102,0.7127366065979004,0.708735466003418,0.7083638310432434,0.6949837803840637,black screen,black screen,reception issue ( fm am dab gps),black screen,display freeze,display freeze,0,0,0,0,1,0,1
2861,0.679277777671814,0.6730363965034485,0.6504641771316528,0.6462759375572205,0.6394829750061035,reset adac,inexploitable,connectivity issue,connectivity issue,mch issue,settings issue,0,0,0,0,0,0,0
2862,0.7862733006477356,0.7655385732650757,0.7622873783111572,0.7616224884986877,0.755786120891571,mch issue,bluetooth,bluetooth,reception issue ( fm am dab gps),antenna issue,sound issue,0,0,0,0,0,0,0
2863,0.7167624831199646,0.7120808362960815,0.7034614682197571,0.7008303999900818,0.6968200206756592,display freeze,display freeze,display freeze,black screen,loss of tactil function on screen,display freeze,1,1,1,0,0,1,1
2864,0.7275196313858032,0.7236701846122742,0.7160738110542297,0.7062931656837463,0.6998423337936401,wrong designation,display freeze,reset adac,shunt issue,fuel gauge issue,wrong designation,1,0,0,0,0,1,1
2865,0.7743543386459351,0.7059255242347717,0.6888749599456787,0.6562991142272949,0.6488507390022278,black screen,out of scope,settings issue,wrong designation,black screen,black screen,1,0,0,0,1,1,1
2866,0.7798409461975098,0.778061032295227,0.7718735337257385,0.7664662599563599,0.7615436911582947,reboot issue,loss of tactil function on screen,reboot issue,display freeze,reboot issue,display freeze,0,0,0,1,0,0,1
2867,0.7176355719566345,0.7101209759712219,0.687416672706604,0.6775261163711548,0.6726806163787842,display freeze,display freeze,display freeze,display freeze,loss of tactil function on screen,display freeze,1,1,1,1,0,1,1
2868,0.8402484655380249,0.8211237788200378,0.8135936856269836,0.813177764415741,0.7991695404052734,radnav doesn't work,amplifier issue,shunt issue,radnav doesn't work,reception issue ( fm am dab gps),black screen,0,0,0,0,0,0,0
2869,0.8342975378036499,0.8273377418518066,0.8263225555419922,0.8260735869407654,0.8231204152107239,display issue,black screen,black screen,black screen,sound issue,inexploitable,0,0,0,0,0,0,0
2870,0.8081745505332947,0.8027394413948059,0.78253573179245,0.7786295413970947,0.7743309140205383,inex,"message ""sos to check""",inexploitable,"message ""sos to check""","message ""sos to check""",wrong designation,0,0,0,0,0,0,0
2871,0.7010505199432373,0.6767286062240601,0.6765626072883606,0.6672989726066589,0.665440559387207,black screen,display issue,map update issue,loss of tactil function on screen,antenna issue,inexploitable,0,0,0,0,0,0,0
2872,0.662386417388916,0.6339672803878784,0.6208940744400024,0.608681321144104,0.6010496616363525,system slow,black screen,inexploitable,reboot issue,display freeze,display freeze,0,0,0,0,1,0,1
2873,0.7885720133781433,0.7616046071052551,0.7609543204307556,0.7416242957115173,0.7343199849128723,replication issue,replication issue,wrong designation,replication issue,switch off issue,replication issue,1,1,0,1,0,1,1
2874,0.8148014545440674,0.7953804135322571,0.7419131398200989,0.7334240674972534,0.7316293120384216,inexploitable,display issue,black screen,map issue,map issue,black screen,0,0,1,0,0,1,1
2875,0.7642142176628113,0.7510271668434143,0.7467050552368164,0.7447716593742371,0.731789231300354,display freeze,radnav doesn't work,black screen,sound issue,black screen,black screen,0,0,1,0,1,1,1
2876,0.8169234395027161,0.8105885982513428,0.808542013168335,0.8028944730758667,0.8002782464027405,shunt issue,black screen,shunt issue,display issue,shunt issue,shunt issue,1,0,1,0,1,1,1
2877,0.8277396559715271,0.8058943748474121,0.7988632321357727,0.7882400155067444,0.7879249453544617,inductive charger issue,inductive charger issue,inductive charger issue,bluetooth,inductive charger issue,inductive charger issue,1,1,1,0,1,1,1
2878,0.825821042060852,0.8193047642707825,0.8031134009361267,0.7987085580825806,0.7935115098953247,bluetooth,connectivity issue,connectivity issue,connectivity issue,bluetooth,inductive charger issue,0,0,0,0,0,0,0
2879,0.5912719964981079,0.50193852186203,0.47614040970802307,0.4754699170589447,0.4548412561416626,shunt issue,settings issue,inexploitable,message sos to control,radnav doesn't work,display freeze,0,0,0,0,0,0,0
2880,0.7470022439956665,0.7397874593734741,0.7352353930473328,0.7308362126350403,0.7283207178115845,black screen,inexploitable,black screen,black screen,reboot issue,shunt issue,0,0,0,0,0,0,0
2881,0.7527040839195251,0.7284175753593445,0.6909218430519104,0.6750559210777283,0.6742099523544312,speaker issue,speaker issue,mechanical noise ,wrong designation,speaker issue,wrong designation,0,0,0,1,0,0,1
2882,0.7587326765060425,0.751785159111023,0.7379920482635498,0.7274973392486572,0.7178176045417786,bluetooth,radnav doesn't work,bluetooth,bluetooth,sound issue,bluetooth,1,0,1,1,0,1,1
2883,0.7465507388114929,0.7131130695343018,0.6720793843269348,0.6668530106544495,0.6504065990447998,mechanical noise ,mechanical noise ,mechanical noise ,mechanical noise ,mechanical noise ,wrong designation,0,0,0,0,0,0,0
2884,0.6811628341674805,0.6759805083274841,0.6758556365966797,0.6666362881660461,0.6636947393417358,radnav doesn't work,black screen,black screen,inexploitable,black screen,display freeze,0,0,0,0,0,0,0
2885,0.7764854431152344,0.7377203702926636,0.724515438079834,0.7179020643234253,0.6920194029808044,black screen,display freeze,shunt issue,shunt issue,black screen,display freeze,0,1,0,0,0,1,1
2886,0.6671960949897766,0.5599400401115417,0.4926719665527344,0.4750955104827881,0.4697435796260834,wrong designation,wrong designation,adas issue,wrong designation,wrong designation,adas issue,0,0,1,0,0,1,1
2887,0.7527689933776855,0.7527349591255188,0.7510472536087036,0.7402428388595581,0.7325006127357483,bluetooth,sound issue,sound issue,bluetooth,sound issue,phonebook issue,0,0,0,0,0,0,0
2888,0.6336964964866638,0.6218686103820801,0.6037161946296692,0.5977733731269836,0.58969646692276,wrong designation,wrong designation,update issue,oil level issue,inexploitable,reboot issue,0,0,0,0,0,0,0
2889,0.7919126749038696,0.7706629633903503,0.7467827200889587,0.7406911849975586,0.7363559007644653,message sos to control,shunt issue,antenna issue,"message ""sos to check""",message sos to control,wrong designation,0,0,0,0,0,0,0
2890,0.7631968855857849,0.7305094003677368,0.7173694968223572,0.715923011302948,0.7155492305755615,aftersale issue,shunt issue,radnav doesn't work,sound issue,reboot issue,reboot issue,0,0,0,0,1,0,1
2891,0.7361030578613281,0.6295163035392761,0.6233106851577759,0.6170269846916199,0.6165614724159241,settings issue,mch issue,replication issue,connectivity issue,mch issue,inductive charger issue,0,0,0,0,0,0,0
